student_id,item_id,question_type,scale_name,axis_tag,analysis_group,raw_score,score_rc,response_ms,response_time_sec,reverse_item,min_score,max_score,weight,current_level_grade,current_math_percentile,answered_at
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,6.0,5.0,1771.0,1.771,Y,1.0,10.0,1.0,3,,2026-01-30 11:12:34.002299+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,7.0,7.0,7228.0,7.228,N,1.0,10.0,1.0,3,,2026-01-30 11:16:31.710507+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,7.0,7.0,37592.0,37.592,N,1.0,10.0,1.0,3,,2026-01-30 11:14:03.018775+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,5.0,6.0,6169.0,6.169,Y,1.0,10.0,1.0,3,,2026-01-30 11:13:14.436983+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,3.0,8.0,8494.0,8.494,Y,1.0,10.0,1.0,3,,2026-01-30 11:15:07.887740+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,8.0,8.0,9914.0,9.914,N,1.0,10.0,1.0,3,,2026-01-30 11:17:03.502004+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,10.0,10.0,3164.0,3.164,N,1.0,10.0,1.0,3,,2026-01-30 11:17:28.858364+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,2439.0,2.439,N,1.0,10.0,1.0,3,,2026-01-30 11:12:38.073598+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,8.0,8.0,16342.0,16.342,N,1.0,10.0,1.0,3,,2026-01-30 11:17:20.066071+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,20.0,20.0,6016.0,6.016,N,1.0,10.0,1.0,3,,2026-01-30 11:12:23.262180+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,6.0,5.0,10388.0,10.388,Y,1.0,10.0,1.0,3,,2026-01-30 11:16:12.595619+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,60.0,60.0,33740.0,33.74,N,1.0,10.0,1.0,3,,2026-01-30 11:16:01.688818+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,8.0,8.0,29430.0,29.43,N,1.0,10.0,1.0,3,,2026-01-30 11:13:07.881799+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,10.0,10.0,6009.0,6.009,N,1.0,10.0,1.0,3,,2026-01-30 11:17:46.493859+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,3.0,3.0,7892.0,7.892,N,1.0,10.0,1.0,3,,2026-01-30 11:16:40.280232+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,7.0,7.0,4024.0,4.024,N,1.0,10.0,1.0,3,,2026-01-30 11:17:33.341202+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,8.0,8.0,6396.0,6.396,N,1.0,10.0,1.0,3,,2026-01-30 11:14:15.536400+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,5.0,6.0,15487.0,15.487,Y,1.0,10.0,1.0,3,,2026-01-30 11:14:31.320476+00:00
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,5.0,5.0,9477.0,9.477,N,1.0,10.0,1.0,3,,2026-01-30 11:16:53.331611+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,9.0,2.0,4105.0,4.105,Y,1.0,10.0,1.0,3,,2026-01-30 08:02:50.469880+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,10.0,10.0,2451.0,2.451,N,1.0,10.0,1.0,3,,2026-01-30 08:02:46.254172+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,10.0,10.0,5850.0,5.85,N,1.0,10.0,1.0,3,,2026-01-30 08:01:53.475354+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,10.0,10.0,3207.0,3.207,N,1.0,10.0,1.0,3,,2026-01-30 08:03:01.616629+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,7.0,7.0,10465.0,10.465,N,1.0,10.0,1.0,3,,2026-01-30 07:59:25.228403+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,8.0,8.0,7031.0,7.031,N,1.0,10.0,1.0,3,,2026-01-30 08:00:07.699478+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,1.0,10.0,3078.0,3.078,Y,1.0,10.0,1.0,3,,2026-01-30 08:01:47.268759+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,5.0,6.0,15368.0,15.368,Y,1.0,10.0,1.0,3,,2026-01-30 07:59:14.178308+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,9.0,9.0,5177.0,5.177,N,1.0,10.0,1.0,3,,2026-01-30 08:02:27.048446+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,10.0,10.0,1847.0,1.847,N,1.0,10.0,1.0,3,,2026-01-30 08:02:07.598873+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,10.0,10.0,5809.0,5.809,N,1.0,10.0,1.0,3,,2026-01-30 08:00:30.252759+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,10.0,10.0,2817.0,2.817,N,1.0,10.0,1.0,3,,2026-01-30 07:59:37.995384+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,6.0,5.0,14568.0,14.568,Y,1.0,10.0,1.0,3,,2026-01-30 07:58:43.232064+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,10.0,10.0,3087.0,3.087,N,1.0,10.0,1.0,3,,2026-01-30 08:01:57.018901+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,9.0,9.0,1267.0,1.267,N,1.0,10.0,1.0,3,,2026-01-30 07:59:41.951123+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,1.0,10.0,4432.0,4.432,Y,1.0,10.0,1.0,3,,2026-01-30 07:58:58.565991+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,1.0,10.0,16338.0,16.338,Y,1.0,10.0,1.0,3,,2026-01-30 08:00:24.236450+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,10.0,10.0,5473.0,5.473,N,1.0,10.0,1.0,3,,2026-01-30 08:02:18.902615+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,10.0,10.0,1822.0,1.822,N,1.0,10.0,1.0,3,,2026-01-30 08:02:29.076157+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,10.0,10.0,3395.0,3.395,N,1.0,10.0,1.0,3,,2026-01-30 07:58:46.987140+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,10.0,10.0,2388.0,2.388,N,1.0,10.0,1.0,3,,2026-01-30 08:02:21.496128+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,10.0,10.0,29246.0,29.246,N,1.0,10.0,1.0,3,,2026-01-30 07:58:28.556847+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,3.0,8.0,10643.0,10.643,Y,1.0,10.0,1.0,3,,2026-01-30 08:01:43.891948+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,30.0,30.0,62290.0,62.29,N,1.0,10.0,1.0,3,,2026-01-30 08:01:33.025729+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,8.0,8.0,6593.0,6.593,N,1.0,10.0,1.0,3,,2026-01-30 07:58:53.951324+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,8.0,8.0,7565.0,7.565,N,1.0,10.0,1.0,3,,2026-01-30 08:02:58.258172+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,2.0,2.0,7786.0,7.786,N,1.0,10.0,1.0,3,,2026-01-30 08:02:05.176228+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,1.0,1.0,14201.0,14.201,N,1.0,10.0,1.0,3,,2026-01-30 08:02:43.610007+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,10.0,10.0,4338.0,4.338,N,1.0,10.0,1.0,3,,2026-01-30 07:59:46.681663+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,4.0,7.0,2262.0,2.262,Y,1.0,10.0,1.0,3,,2026-01-30 08:00:00.525886+00:00
ec3dac30-199e-4d08-a520-1fe413727dd7,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,8.0,8.0,4414.0,4.414,N,1.0,10.0,1.0,3,,2026-01-30 08:02:12.820769+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,7.0,4.0,3328.0,3.328,Y,1.0,10.0,1.0,2,,2026-01-30 08:23:55.718178+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,6.0,6.0,4706.0,4.706,N,1.0,10.0,1.0,2,,2026-01-30 08:23:52.152330+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,6.0,6.0,1086.0,1.086,N,1.0,10.0,1.0,2,,2026-01-30 08:22:59.894289+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,6.0,6.0,8289.0,8.289,N,1.0,10.0,1.0,2,,2026-01-30 08:24:15.165618+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,6.0,6.0,2791.0,2.791,N,1.0,10.0,1.0,2,,2026-01-30 08:22:14.879499+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,5.0,5.0,3120.0,3.12,N,1.0,10.0,1.0,2,,2026-01-30 08:22:30.746925+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,4.0,7.0,3290.0,3.29,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:52.606114+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,6.0,5.0,5144.0,5.144,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:11.803986+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,5.0,5.0,12371.0,12.371,N,1.0,10.0,1.0,2,,2026-01-30 08:23:40.811223+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,7.0,7.0,3424.0,3.424,N,1.0,10.0,1.0,2,,2026-01-30 08:23:12.432834+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,6.0,6.0,3354.0,3.354,N,1.0,10.0,1.0,2,,2026-01-30 08:22:39.862198+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,7.0,7.0,2600.0,2.6,N,1.0,10.0,1.0,2,,2026-01-30 08:22:20.337731+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,5.0,6.0,4672.0,4.672,Y,1.0,10.0,1.0,2,,2026-01-30 08:21:52.775993+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,6.0,6.0,3162.0,3.162,N,1.0,10.0,1.0,2,,2026-01-30 08:23:03.261460+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,5.0,5.0,2295.0,2.295,N,1.0,10.0,1.0,2,,2026-01-30 08:22:17.435125+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,4.0,7.0,5177.0,5.177,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:06.511456+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,6.0,5.0,5391.0,5.391,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:36.333737+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,8.0,8.0,7029.0,7.029,N,1.0,10.0,1.0,2,,2026-01-30 08:23:23.799847+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,5.0,5.0,2792.0,2.792,N,1.0,10.0,1.0,2,,2026-01-30 08:23:43.783667+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,2908.0,2.908,N,1.0,10.0,1.0,2,,2026-01-30 08:21:55.787239+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,6.0,6.0,4091.0,4.091,N,1.0,10.0,1.0,2,,2026-01-30 08:23:28.188439+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,5.0,5.0,2226.0,2.226,N,1.0,10.0,1.0,2,,2026-01-30 08:21:48.007103+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,4.0,7.0,3535.0,3.535,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:49.132149+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,5.0,5.0,5424.0,5.424,N,1.0,10.0,1.0,2,,2026-01-30 08:22:45.426649+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,6.0,6.0,5281.0,5.281,N,1.0,10.0,1.0,2,,2026-01-30 08:22:01.139541+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,7.0,7.0,10824.0,10.824,N,1.0,10.0,1.0,2,,2026-01-30 08:24:06.665603+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,2.0,2.0,5497.0,5.497,N,1.0,10.0,1.0,2,,2026-01-30 08:23:08.872748+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,4.0,4.0,3270.0,3.27,N,1.0,10.0,1.0,2,,2026-01-30 08:23:47.275297+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,7.0,7.0,2994.0,2.994,N,1.0,10.0,1.0,2,,2026-01-30 08:22:23.483969+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,6.0,5.0,3781.0,3.781,Y,1.0,10.0,1.0,2,,2026-01-30 08:22:27.449775+00:00
f35c9392-a098-401f-9c57-ad625418d8b7,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,5.0,5.0,4181.0,4.181,N,1.0,10.0,1.0,2,,2026-01-30 08:23:16.671299+00:00
f586de48-2ee5-4685-82c5-e61475707954,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,7.0,4.0,8199.0,8.199,Y,1.0,10.0,1.0,2,,2026-01-30 09:39:41.345795+00:00
f586de48-2ee5-4685-82c5-e61475707954,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,7.0,7.0,5977.0,5.977,N,1.0,10.0,1.0,2,,2026-01-30 09:39:32.815062+00:00
f586de48-2ee5-4685-82c5-e61475707954,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,8.0,8.0,7750.0,7.75,N,1.0,10.0,1.0,2,,2026-01-30 09:37:07.881563+00:00
f586de48-2ee5-4685-82c5-e61475707954,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,5.0,5.0,17364.0,17.364,N,1.0,10.0,1.0,2,,2026-01-30 09:40:07.145056+00:00
f586de48-2ee5-4685-82c5-e61475707954,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,6.0,6.0,32354.0,32.354,N,1.0,10.0,1.0,2,,2026-01-30 09:34:05.841287+00:00
f586de48-2ee5-4685-82c5-e61475707954,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,3.0,3.0,13791.0,13.791,N,1.0,10.0,1.0,2,,2026-01-30 09:35:12.441995+00:00
f586de48-2ee5-4685-82c5-e61475707954,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,7.0,4.0,8839.0,8.839,Y,1.0,10.0,1.0,2,,2026-01-30 09:36:59.721386+00:00
f586de48-2ee5-4685-82c5-e61475707954,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,8.0,3.0,7334.0,7.334,Y,1.0,10.0,1.0,2,,2026-01-30 09:33:33.123530+00:00
f586de48-2ee5-4685-82c5-e61475707954,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,7.0,7.0,8179.0,8.179,N,1.0,10.0,1.0,2,,2026-01-30 09:39:00.924195+00:00
f586de48-2ee5-4685-82c5-e61475707954,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,6.0,6.0,35564.0,35.564,N,1.0,10.0,1.0,2,,2026-01-30 09:38:16.503393+00:00
f586de48-2ee5-4685-82c5-e61475707954,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,5.0,5.0,1607.0,1.607,N,1.0,10.0,1.0,2,,2026-01-30 09:36:26.746178+00:00
f586de48-2ee5-4685-82c5-e61475707954,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,7.0,7.0,11076.0,11.076,N,1.0,10.0,1.0,2,,2026-01-30 09:34:29.113329+00:00
f586de48-2ee5-4685-82c5-e61475707954,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,7.0,4.0,10289.0,10.289,Y,1.0,10.0,1.0,2,,2026-01-30 09:32:29.331745+00:00
f586de48-2ee5-4685-82c5-e61475707954,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,7.0,7.0,15301.0,15.301,N,1.0,10.0,1.0,2,,2026-01-30 09:37:23.645842+00:00
f586de48-2ee5-4685-82c5-e61475707954,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,3.0,3.0,11795.0,11.795,N,1.0,10.0,1.0,2,,2026-01-30 09:34:17.842934+00:00
f586de48-2ee5-4685-82c5-e61475707954,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,3.0,8.0,12552.0,12.552,Y,1.0,10.0,1.0,2,,2026-01-30 09:33:25.471982+00:00
f586de48-2ee5-4685-82c5-e61475707954,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,8.0,3.0,6038.0,6.038,Y,1.0,10.0,1.0,2,,2026-01-30 09:35:18.683993+00:00
f586de48-2ee5-4685-82c5-e61475707954,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,7.0,7.0,15025.0,15.025,N,1.0,10.0,1.0,2,,2026-01-30 09:38:40.007903+00:00
f586de48-2ee5-4685-82c5-e61475707954,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,6.0,6.0,16090.0,16.09,N,1.0,10.0,1.0,2,,2026-01-30 09:39:17.413488+00:00
f586de48-2ee5-4685-82c5-e61475707954,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,7.0,7.0,10586.0,10.586,N,1.0,10.0,1.0,2,,2026-01-30 09:32:40.141809+00:00
f586de48-2ee5-4685-82c5-e61475707954,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,8.0,8.0,12320.0,12.32,N,1.0,10.0,1.0,2,,2026-01-30 09:38:52.527944+00:00
f586de48-2ee5-4685-82c5-e61475707954,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,10.0,10.0,51279.0,51.279,N,1.0,10.0,1.0,2,,2026-01-30 09:32:18.713346+00:00
f586de48-2ee5-4685-82c5-e61475707954,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,9.0,2.0,11869.0,11.869,Y,1.0,10.0,1.0,2,,2026-01-30 09:36:50.563725+00:00
f586de48-2ee5-4685-82c5-e61475707954,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,10.0,10.0,11560.0,11.56,N,1.0,10.0,1.0,2,,2026-01-30 09:36:38.499984+00:00
